X,Y,Employee_t
-8900781.695,4476885.424,cns16
-8901063.034,4477045.266,cns16
-8900944.138,4476925.75,cns16
-8901004.842,4476736.598,cns16
-8900829.492,4476938.066,cns18
-8901064.199,4476894.41,cns18
-8901055.01,4476786.44,cns20
-8901176.597,4476876.95,cns01
-8901001.915,4476934.912,cns04
-8901228.623,4476879.388,cns04
-8901095.157,4476957.528,cns07
-8901126.935,4476913.352,cns10
-8901049.04,4476941.386,cns12
-8901129.019,4476823.643,cns12
-8901072.093,4476867.552,cns14
-8901232.549,4476964.662,cns19
-8901171.461,4476927.6,cns19
-8901156.226,4476997.408,cns19
-8901107.902,4476659.804,cns04
-8901142.108,4476604.167,cns05
-8900920.322,4476858.996,cns07
-8900985.811,4476830.423,cns07
-8901132.185,4476720.743,cns07
-8901162.212,4476766.023,cns08
-8901173.661,4476540.06,cns10
-8901244.913,4476534.718,cns14
-8901188.853,4476677.222,cns16
-8900999.134,4476875.478,cns16
-8900992.887,4476749.02,cns16
-8901054.708,4476811.487,cns16
-8900980.075,4476674.146,cns18
-8901063.543,4476740.584,cns19
-8900918.455,4476710.316,cns19
-8900912.713,4476644.308,cns19
-8900980.864,4476622.842,cns19
-8901051.422,4476678.023,cns20
-8901057.513,4476609.146,cns20
-8901259.216,4476735.571,cns06
-8901325.066,4476704.03,cns07
-8901460.147,4476709.158,cns07
-8901382.35,4476874.962,cns07
-8901304.47,4476846.994,cns10
-8901589.982,4476859.653,cns11
-8901430.334,4476624.717,cns12
-8901469.424,4476772.62,cns16
-8901394.315,4476686.426,cns18
-8901222.428,4476796.614,cns05
-8901321.88,4476698.732,cns12
-8901344.677,4476794.663,cns13
-8901216.091,4476733.485,cns14
-8901282.962,4476758.654,cns14
-8901428.472,4476892.634,cns15
-8901372.989,4476723.792,cns15
-8901300.042,4476850.458,cns16
-8901357.026,4476893.565,cns16
-8901263.928,4476689.785,cns18
-8901307.069,4476632.827,cns18
-8901392.501,4476792.528,cns19
-8901185,4476845.653,cns07
-8901283.228,4476789.306,cns07
-8901233.082,4476792.801,cns07
-8901332.001,4476797.916,cns07
-8901376.315,4476741.866,cns14
-8901239.112,4476737.859,cns15
-8901130.168,4477460.023,cns14
-8901190.702,4477422.064,cns18
-8901035.938,4477426.756,cns19
-8900986.41,4477273.84,cns07
-8901108.658,4477271.89,cns16
-8901046.944,4477235.881,cns18
-8901072.933,4477169.324,cns19
-8901179.437,4477183.564,cns16
-8901239.971,4477145.604,cns16
-8901087.135,4477560.331,cns08
-8901210.264,4477427.987,cns12
-8901036.662,4477525.582,cns16
-8901208.518,4477475.205,cns16
-8901096.049,4477616.381,cns06
-8901089.711,4477553.253,cns12
-8901193.712,4477466.629,cns12
-8901156.583,4477578.422,cns14
-8901176.751,4477672.562,cns14
-8901235.472,4477713.269,cns15
-8901205,4477525.875,cns15
-8901137.548,4477509.553,cns16
-8901115.23,4477441.676,cns16
-8901218.297,4477614.431,cns16
-8900887.388,4477607.502,cns07
-8900996.846,4477662.909,cns10
-8900886.388,4477545.48,cns11
-8900976.799,4477403.969,cns12
-8901107.49,4477380.885,cns12
-8901139.043,4477435.767,cns12
-8901035.383,4477615.006,cns13
-8901092.087,4477469.175,cns13
-8901079.694,4477671.058,cns14
-8900938.205,4477510.305,cns15
-8900985.359,4477563.987,cns16
-8901036.597,4477514.188,cns16
-8900988.086,4477459.146,cns16
-8901114.975,4477600.611,cns16
-8901080.958,4477552.586,cns16
-8901046.076,4477417.404,cns16
-8900939.842,4477619.064,cns20
-8901534.201,4475906.771,cns05
-8901389.376,4475923.071,cns06
-8901330.449,4475983.596,cns06
-8901433.414,4475991.034,cns07
-8901483.026,4475770.447,cns07
-8901647.909,4476009.627,cns07
-8901338.118,4476025.271,cns08
-8901481.268,4475857.428,cns14
-8901466.315,4475938.092,cns15
-8901280.78,4475932.232,cns16
-8901431.958,4475865.695,cns16
-8901422.331,4475732.746,cns16
-8901608.43,4475798.965,cns16
-8901668.479,4476120.24,cns16
-8901535.65,4475864.365,cns16
-8901551.072,4476048.936,cns16
-8901566.091,4476108.761,cns18
-8901274.491,4476037.687,cns18
-8901329.637,4476075.836,cns18
-8901516.237,4475989.21,cns19
-8901329.597,4475883.934,cns20
-8901335.247,4476453.879,cns06
-8901169.188,4476306.024,cns06
-8901307.734,4476292.549,cns07
-8901268.25,4476352.1,cns07
-8901129.502,4476251.055,cns13
-8901021.147,4476282.221,cns14
-8901078.793,4476284.94,cns14
-8901107.279,4476341.698,cns15
-8901200.896,4476449.555,cns16
-8901039.452,4476364.165,cns18
-8901232.458,4476388.831,cns06
-8901242.304,4476205.313,cns12
-8901309.734,4476474.724,cns15
-8901437.029,4476462.32,cns15
-8901447.807,4476532.954,cns16
-8901494.036,4476371.964,cns18
-8901373.927,4476480.411,cns20
-8900951.433,4476266.561,cns06
-8901290.937,4476397.826,cns10
-8901220.169,4476407.688,cns16
-8901215.594,4476342.019,cns18
-8901155.944,4476394.015,cns18
-8901545.748,4476003.031,cns04
-8901121.104,4475859.765,cns05
-8901333.786,4475954.151,cns05
-8901456.84,4476055.437,cns05
-8901614.571,4475867.398,cns07
-8901208.889,4475596.894,cns07
-8901264.183,4475675.252,cns07
-8901258.463,4475868.9,cns08
-8901399.756,4475924.44,cns13
-8901189.92,4475878.991,cns13
-8901499.088,4475950.903,cns14
-8901212.131,4475774.4,cns15
-8901491.562,4475867.9,cns15
-8901334.523,4476039.631,cns15
-8901199.321,4475645.28,cns16
-8901443.385,4475995.653,cns16
-8901148.955,4475782.84,cns16
-8901450.013,4475886.108,cns17
-8901254.937,4475922.254,cns18
-8901612.958,4475940.421,cns20
-8901393.903,4475999.892,cns20
-8901429.393,4476092.442,cns06
-8901323.158,4476157.622,cns07
-8901376.275,4476219.674,cns07
-8901459.883,4476033.137,cns09
-8901496.395,4476093.02,cns12
-8901538.82,4475815.083,cns12
-8901370.609,4476133.059,cns14
-8901387.805,4476034.341,cns14
-8901274.642,4476105.167,cns16
-8901620.002,4476067.749,cns18
-8901424.483,4476166.937,cns19
-8901190.127,4476213.239,cns04
-8901109.817,4476179.461,cns11
-8901309.635,4476152.391,cns15
-8901225.736,4476272.211,cns16
-8901003.627,4476183.023,cns19
-8901065.178,4476077.585,cns19
-8901280.608,4476226.447,cns20
-8901476.005,4476215.433,cns05
-8901213.252,4476341.761,cns06
-8901497.605,4476288.316,cns09
-8901278.697,4476156.334,cns10
-8901332.132,4476203.769,cns12
-8901484.511,4476144.49,cns12
-8901538.398,4476191.41,cns12
-8901380.585,4476409.271,cns12
-8901303.638,4476382.616,cns13
-8901330.166,4476262.395,cns13
-8901396.316,4476272.105,cns14
-8901240.232,4476253.069,cns15
-8901277.688,4476310.886,cns15
-8901424.618,4476400.52,cns16
-8901358.05,4476336.304,cns17
-8901556.926,4476328.145,cns18
-8901426.785,4476331.669,cns18
-8901293.227,4476427.968,cns18
-8901442.646,4476284.993,cns18
-8901107.407,4476020.093,cns04
-8901167.07,4476005.161,cns07
-8901175.902,4475934.258,cns12
-8901299.077,4476047.884,cns12
-8901289.093,4475823.758,cns12
-8901272.533,4475744.866,cns12
-8901381.655,4475839.459,cns13
-8901338.676,4475717.833,cns15
-8901238.34,4476010.25,cns15
-8901247.087,4475939.336,cns16
-8901157.655,4475883.392,cns16
-8901313.217,4475996.637,cns16
-8901367.991,4476029.011,cns16
-8901233.884,4475869.115,cns16
-8901332.515,4475767.014,cns18
-8901187.317,4476075.356,cns04
-8901131.193,4476104.922,cns06
-8901235.63,4476151.784,cns08
-8901181.107,4476156.048,cns10
-8901062.296,4476223.808,cns16
-8901256.213,4476083.362,cns16
-8901055.225,4476133.363,cns18
-8901385.835,4475671.318,cns06
-8901586.029,4475973.903,cns12
-8901574.389,4475745.907,cns12
-8901618.696,4475859.167,cns13
-8901269.805,4475844.817,cns16
-8901513.796,4475708.042,cns16
-8901353.013,4475718.167,cns16
-8901423.432,4475816.815,cns16
-8901559.625,4475672.672,cns16
-8901677.487,4475818.56,cns16
-8901339.722,4475805.328,cns17
-8901585.935,4475922.666,cns18
-8901370.664,4475760.143,cns19
-8901374.448,4475847.454,cns20
-8901416.781,4475606.915,cns20
-8901173.312,4475831.216,cns12
-8901318.011,4475947.999,cns15
-8901325.841,4475884.069,cns16
-8901446.059,4475648.311,cns14
-8901351.109,4475650.77,cns15
-8901123.193,4475820.801,cns16
-8901226.148,4475799.215,cns19
-8901602.273,4476052.676,cns04
-8901601.734,4475752.022,cns05
-8901424.806,4475954.447,cns07
-8901637.87,4475955.943,cns07
-8901508.908,4475956.94,cns10
-8901442.627,4476002.937,cns14
-8901583.657,4475851.289,cns15
-8901654.904,4475845.895,cns15
-8901685.863,4475903.009,cns16
-8901548.88,4475788.872,cns16
-8901728.191,4475845.445,cns16
-8901573.627,4475987.218,cns17
-8901512.823,4476036.913,cns18
-8901572.752,4475908.657,cns18
-8901228.932,4475707.09,cns05
-8901133.011,4475665.39,cns06
-8901279.748,4475654.354,cns16
-8901386.856,4475718.987,cns16
-8901322.73,4475594.356,cns17
-8901170.393,4475764.44,cns18
-8901401.642,4475600.255,cns18
-8901182.623,4475652.677,cns19
-8901391.272,4475786.694,cns20
-8901261.764,4475557.094,cns20
-8901398.529,4475866.881,cns07
-8901430.652,4475755.173,cns07
-8901445.007,4475623.7,cns09
-8901499.347,4475774.828,cns10
-8901378.188,4475808.102,cns14
-8901520.712,4475644.56,cns16
-8901445.01,4475833.403,cns16
-8901542.733,4475721.505,cns16
-8901348.452,4475873.072,cns18
-8901513.177,4475863.034,cns19
-8901399.618,4475675.916,cns19
-8901472.315,4475697.125,cns19
-8901457.282,4475907.543,cns20
-8901289.23,4476543.17,cns13
-8901505.666,4476442.462,cns16
-8901181.612,4476293.922,cns16
-8901673.084,4475543.277,cns04
-8901553.736,4475904.872,cns12
-8901454.504,4475550.724,cns12
-8901546.993,4475730.687,cns15
-8901621.224,4475432.858,cns15
-8901487.089,4475453.762,cns16
-8901563.78,4475544.367,cns16
-8901595.119,4475773.711,cns19
-8901557.593,4475465.361,cns20
-8901633.971,4475603.072,cns20
-8901553.037,4475823.82,cns05
-8901446.44,4475621.406,cns05
-8901226.078,4475826.921,cns06
-8901376.316,4475635.115,cns07
-8901410.589,4475747.95,cns08
-8901277.843,4475773.433,cns08
-8901431.409,4475695.536,cns10
-8901271.332,4475725.232,cns11
-8901450.451,4475816.785,cns12
-8901380.396,4475870.023,cns13
-8901346.799,4475780.138,cns14
-8901327.029,4475848.8,cns14
-8901532.09,4475588.452,cns14
-8901517.16,4475518.578,cns15
-8901587.383,4475633.706,cns15
-8901380.351,4475563.777,cns15
-8901505.657,4475654.834,cns16
-8901505.139,4475770.801,cns16
-8901344.851,4475912.613,cns16
-8901385.888,4475678.091,cns16
-8901318.685,4475642.348,cns16
-8901188.924,4475723.613,cns18
-8901476.346,4475719.997,cns18
-8901603.521,4475686.984,cns18
-8901330.503,4475723.233,cns18
-8901548.24,4475388.66,cns07
-8901698.272,4475499.451,cns08
-8901710.544,4475615.606,cns11
-8901663.549,4475668.114,cns13
-8901695.047,4475364.01,cns14
-8901687.53,4475455.962,cns16
-8901626.835,4475498.014,cns09
-8901623.606,4475365.274,cns17
-8901548.177,4475283.237,cns05
-8901462.11,4475400.32,cns07
-8901499.972,4475335.977,cns07
-8901428.008,4475497.093,cns10
-8901383.25,4475303.017,cns12
-8901381.365,4475458.079,cns13
-8901434.894,4475261.747,cns15
-8901429.567,4475323.793,cns16
-8901275.783,4475404.462,cns16
-8901363.614,4475256.792,cns16
-8901322.534,4475417.53,cns18
-8901391.182,4475391.689,cns18
-8901337.505,4475514.485,cns19
-8901493.886,4474936.085,cns05
-8901507.681,4474997.419,cns07
-8901470.516,4474868.563,cns07
-8901424.476,4475011.559,cns10
-8901356.471,4475033.48,cns14
-8901560.688,4474961.437,cns18
-8901528.686,4475108.544,cns18
-8901430.331,4474963.808,cns19
-8901472.334,4475064.615,cns20
-8901554.669,4474782.353,cns04
-8901778.824,4474947.29,cns05
-8901718.265,4474948.875,cns07
-8901771.971,4474901.748,cns07
-8901823.253,4474948.563,cns07
-8901793.162,4475074.818,cns08
-8901554.936,4474737.777,cns10
-8901644.415,4474931.722,cns10
-8901697.772,4475017.307,cns10
-8901614.381,4474777.421,cns10
-8901504.202,4474731.772,cns14
-8901527.328,4475002.427,cns14
-8901823.309,4474891.376,cns14
-8901729.082,4474779.049,cns14
-8901499.32,4474824.849,cns15
-8901768.2,4475007.869,cns15
-8901577.341,4474830.507,cns15
-8901665.488,4474811.623,cns16
-8901646.666,4475067.242,cns16
-8901683.742,4474872.347,cns16
-8901441.833,4475002.714,cns16
-8901578.371,4474904.452,cns16
-8901642.284,4474860.302,cns16
-8901748.978,4474843.199,cns16
-8901723.599,4475091.134,cns17
-8901572.532,4475058.244,cns17
-8901671.838,4475131.814,cns18
-8901587.076,4474963.242,cns18
-8901483.458,4474943.394,cns18
-8901481.946,4475057.615,cns19
-8901649.599,4475002.681,cns19
-8901530.148,4474889.308,cns20
-8901703.674,4475275.02,cns05
-8901771.807,4475139.984,cns06
-8901822.602,4475186.629,cns07
-8901534.771,4475274.369,cns08
-8901774.89,4475182.019,cns09
-8901475.455,4475307.977,cns10
-8901615.741,4475157.173,cns15
-8901727.702,4475183.749,cns15
-8901570.56,4475212.527,cns16
-8901663.806,4475215.726,cns18
-8901565.403,4475106.464,cns19
-8901110.244,4475591.059,cns05
-8901210.941,4475442.703,cns06
-8901256.335,4475384.931,cns07
-8901199.654,4475387.525,cns07
-8901300.483,4475441.112,cns07
-8901109.244,4475529.036,cns07
-8901405.084,4475555.871,cns07
-8901161.061,4475493.862,cns10
-8901208.215,4475547.544,cns11
-8901302.55,4475654.615,cns12
-8901263.448,4475502.216,cns14
-8901162.698,4475602.621,cns14
-8901350.695,4475436.761,cns15
-8901389.318,4475376.648,cns16
-8901318.145,4475548.189,cns16
-8901353.926,4475610.036,cns18
-8901330.346,4475364.442,cns19
-8901258.239,4475598.563,cns19
-8901349.177,4475147.963,cns03
-8901416.92,4475170.685,cns04
-8901511.35,4475202.025,cns11
-8901416.211,4475108.835,cns15
-8901480.472,4475159.299,cns16
-8901177.579,4475440.678,cns04
-8901351.676,4475534.301,cns04
-8901504.649,4475292.981,cns05
-8901382.99,4475580.651,cns05
-8901357.468,4475296.15,cns06
-8901198.321,4475559.317,cns06
-8901480.861,4475519.06,cns07
-8901454.922,4475235.669,cns07
-8901472.446,4475164.76,cns07
-8901245.638,4475201.433,cns07
-8901354.202,4475128.006,cns08
-8901428.669,4475302.123,cns09
-8901270.717,4475383.725,cns09
-8901297.222,4475496.349,cns12
-8901548.601,4475407.9,cns12
-8901264.717,4475436.099,cns14
-8901505.876,4475393.481,cns14
-8901289.21,4475267.119,cns14
-8901395.081,4475196.626,cns14
-8901307.877,4475146.31,cns15
-8901302.242,4475341.47,cns15
-8901425.478,4475503.698,cns16
-8901167.161,4475293.256,cns16
-8901231.733,4475323.845,cns16
-8901414.889,4475127.975,cns16
-8901363.254,4475244.629,cns16
-8901295.048,4475567.767,cns16
-8901219.524,4475272.167,cns16
-8901311.843,4475442.573,cns16
-8901377.328,4475455.793,cns16
-8901440.792,4475422.966,cns16
-8901503.277,4475221.543,cns16
-8901423.055,4475359.824,cns16
-8901199.384,4475379.606,cns17
-8901316.29,4475190.78,cns18
-8901357.084,4475387.27,cns18
-8901301.974,4475079.246,cns18
-8901484.163,4475462.938,cns19
-8901225.833,4475493.374,cns20
-8901531.62,4475477.266,cns20
-8901718.065,4475318.961,cns04
-8901573.072,4475406.9,cns05
-8901476.984,4475245.809,cns05
-8901608.845,4475455.824,cns07
-8901571.827,4475335.46,cns07
-8901688.097,4475382.346,cns10
-8901528.634,4475179.056,cns12
-8901554.249,4475501.917,cns12
-8901526.004,4475358.476,cns15
-8901634.355,4475389.082,cns15
-8901647.008,4475318.76,cns16
-8901483.044,4475200.957,cns16
-8901607.249,4475259.392,cns16
-8901422.05,4475291.498,cns19
-8901364.836,4475248.697,cns07
-8901444.677,4475372.46,cns07
-8901416.085,4475454.022,cns12
-8901416.468,4475187.468,cns14
-8901375.016,4475395.553,cns16
-8901496.285,4475412.644,cns20
-8901276.826,4475270.817,cns04
-8901441.292,4475146.417,cns07
-8901399.074,4475268.866,cns07
-8901482.869,4475366.837,cns10
-8901388.598,4475183.058,cns13
-8901296.007,4475096.112,cns15
-8901354.44,4475324.662,cns16
-8901350.094,4475049.422,cns16
-8901374.489,4475121.064,cns16
-8901411.424,4475367.768,cns18
-8901318.326,4475163.988,cns19
-8901337.36,4475232.857,cns20
-8901270.488,4475207.688,cns20
-8900465.067,4479498.919,cns05
-8900609.064,4479509.587,cns14
-8900859.654,4478838.572,cns05
-8900705.098,4478769.652,cns07
-8900852.738,4478689.477,cns07
-8900820.936,4478757.536,cns08
-8900757.787,4478721.391,cns08
-8900908.852,4478890.388,cns08
-8900879.507,4478769.934,cns08
-8900806.809,4478669.409,cns10
-8900969.391,4478665.582,cns12
-8900945.518,4478800.244,cns12
-8900775.747,4478780.325,cns12
-8900938.889,4478730.196,cns16
-8900717.869,4478645.963,cns16
-8900683.696,4478873.588,cns18
-8900738.202,4478894.428,cns18
-8900779.21,4478603.503,cns19
-8900999.059,4478731.402,cns19
-8900625.697,4479425.328,cns04
-8900462.066,4479372.578,cns07
-8900561.354,4479456.398,cns10
-8900565.112,4479396.356,cns14
-8900783.585,4479296.786,cns15
-8900677.206,4479372.832,cns16
-8900426.02,4479427.181,cns16
-8900512.339,4479476.321,cns16
-8900392.481,4479377.479,cns16
-8900496.773,4479417.216,cns16
-8900673.036,4479170.971,cns16
-8900502.599,4479123.752,cns18
-8900614.746,4479580.813,cns05
-8900354.753,4479422.056,cns06
-8900662.188,4479591.199,cns07
-8900465.401,4479551.918,cns16
-8900510.044,4479624.897,cns16
-8900528.369,4479545.951,cns16
-8900405.107,4479497.114,cns17
-8900620.148,4479645.262,cns18
-8900428.24,4479612.945,cns19
-8900554.565,4479619.33,cns20
-8900629.97,4479394.466,cns05
-8900661.876,4479314.813,cns12
-8900779.543,4479401.68,cns15
-8900695.138,4479449.318,cns16
-8900737.996,4479459.811,cns18
-8900700.844,4479378.095,cns19
-8900685.785,4479230.56,cns04
-8900558.057,4479256.229,cns05
-8900433.631,4479202.531,cns06
-8900485.859,4479190.689,cns07
-8900486.861,4479250.194,cns07
-8900614.366,4479232.71,cns07
-8900624.958,4479366.457,cns12
-8900379.947,4479185.412,cns14
-8900712.137,4479297.52,cns14
-8900433.109,4479263.458,cns16
-8900575.131,4479325.61,cns16
-8900419.72,4479315.299,cns18
-8900508.516,4479318.285,cns18
-8900641.16,4479305.734,cns18
-8900701.913,4479201.948,cns05
-8900647.916,4479071.203,cns07
-8900653.842,4479362.902,cns14
-8900870.331,4479175.495,cns16
-8900819.814,4479183.224,cns16
-8900728.928,4479316.095,cns16
-8900653.705,4479254.686,cns16
-8900843.331,4479261.899,cns18
-8900658.228,4479305.765,cns18
-8900641.984,4479019.228,cns08
-8900554.846,4479209.293,cns14
-8900607.965,4479082.061,cns16
-8900549.18,4479122.677,cns16
-8900554.052,4479033.584,cns18
-8900603.054,4479156.555,cns19
-8900679.568,4479133.36,cns14
-8900863.287,4479152.253,cns05
-8900923.821,4479114.293,cns07
-8900800.104,4478923.57,cns04
-8900686.845,4479023.042,cns05
-8900673.996,4478944.889,cns08
-8900742.363,4478965.657,cns16
-8900550.661,4478953.199,cns16
-8900494.968,4479073.763,cns18
-8900597.634,4478963.206,cns18
-8900863.868,4479015.118,cns05
-8900857.531,4478951.989,cns05
-8901076.781,4479009.132,cns05
-8900973.082,4479029.461,cns05
-8900924.402,4478977.158,cns06
-8900972.819,4478924.612,cns12
-8900961.532,4478865.365,cns12
-8901035.206,4479035.572,cns14
-8900905.368,4478908.289,cns14
-8900883.05,4478840.412,cns15
-8901020.001,4478965.757,cns19
-8900849.836,4479291.235,cns05
-8900780.655,4479246.6,cns07
-8901112.645,4479178.867,cns07
-8900823.837,4479190.808,cns07
-8900877.313,4479238.196,cns08
